Species,Class,Student,Years,Status,Change,
Rhinoclemmys rubida,Reptile,Leonie,1998,VU,NA,
Rhinoclemmys rubida,Reptile,Leonie,1999,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2000,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2001,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2002,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2003,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2004,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2005,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2006,VU,NO,
Rhinoclemmys rubida,Reptile,Leonie,2007,NT,NG,
Rhinoclemmys rubida,Reptile,Leonie,2008,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2009,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2010,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2011,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2012,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2013,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2014,NT,NO,
Rhinoclemmys rubida,Reptile,Leonie,2015,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,1998,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,1999,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2000,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2001,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2002,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2003,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2004,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2005,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2006,VU,NO,
Rhinoclemmys rubida,Reptile,Alia,2007,NT,N,
Rhinoclemmys rubida,Reptile,Alia,2008,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2009,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2010,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2011,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2012,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2013,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2014,NT,NO,
Rhinoclemmys rubida,Reptile,Alia,2015,NT,NO,
Thamnophis hammondii,Reptile,Leonie,1998,DD,NA,
Thamnophis hammondii,Reptile,Leonie,1999,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2000,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2001,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2002,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2003,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2004,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2005,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2006,DD,NO,
Thamnophis hammondii,Reptile,Leonie,2007,LC,G,
Thamnophis hammondii,Reptile,Leonie,2008,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2009,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2010,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2011,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2012,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2013,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2014,LC,NO,
Thamnophis hammondii,Reptile,Leonie,2015,LC,NO,
Thamnophis hammondii,Reptile,Alia,1998,DD,NO,
Thamnophis hammondii,Reptile,Alia,1999,DD,NO,
Thamnophis hammondii,Reptile,Alia,2000,DD,NO,
Thamnophis hammondii,Reptile,Alia,2001,DD,NO,
Thamnophis hammondii,Reptile,Alia,2002,DD,NO,
Thamnophis hammondii,Reptile,Alia,2003,DD,NO,
Thamnophis hammondii,Reptile,Alia,2004,DD,NO,
Thamnophis hammondii,Reptile,Alia,2005,DD,NO,
Thamnophis hammondii,Reptile,Alia,2006,DD,NO,
Thamnophis hammondii,Reptile,Alia,2007,LC,N,
Thamnophis hammondii,Reptile,Alia,2008,LC,NO,
Thamnophis hammondii,Reptile,Alia,2009,LC,NO,
Thamnophis hammondii,Reptile,Alia,2010,LC,NO,
Thamnophis hammondii,Reptile,Alia,2011,LC,NO,
Thamnophis hammondii,Reptile,Alia,2012,LC,NO,
Thamnophis hammondii,Reptile,Alia,2013,LC,NO,
Thamnophis hammondii,Reptile,Alia,2014,LC,NO,
Thamnophis hammondii,Reptile,Alia,2015,LC,NO,
Xantusia riversiana,Reptile,Leonie,1998,VU,NA,
Xantusia riversiana,Reptile,Leonie,1999,VU,NO,
Xantusia riversiana,Reptile,Leonie,2000,VU,NO,
Xantusia riversiana,Reptile,Leonie,2001,VU,NO,
Xantusia riversiana,Reptile,Leonie,2002,VU,NO,
Xantusia riversiana,Reptile,Leonie,2003,VU,NO,
Xantusia riversiana,Reptile,Leonie,2004,VU,NO,
Xantusia riversiana,Reptile,Leonie,2005,VU,NO,
Xantusia riversiana,Reptile,Leonie,2006,VU,NO,
Xantusia riversiana,Reptile,Leonie,2007,LC,G,
Xantusia riversiana,Reptile,Leonie,2008,LC,NO,
Xantusia riversiana,Reptile,Leonie,2009,LC,NO,
Xantusia riversiana,Reptile,Leonie,2010,LC,NO,
Xantusia riversiana,Reptile,Leonie,2011,LC,NO,
Xantusia riversiana,Reptile,Leonie,2012,LC,NO,
Xantusia riversiana,Reptile,Leonie,2013,LC,NO,
Xantusia riversiana,Reptile,Leonie,2014,LC,NO,
Xantusia riversiana,Reptile,Leonie,2015,LC,NO,
Xantusia riversiana,Reptile,Alia,1998,VU,NO,
Xantusia riversiana,Reptile,Alia,1999,VU,NO,
Xantusia riversiana,Reptile,Alia,2000,VU,NO,
Xantusia riversiana,Reptile,Alia,2001,VU,NO,
Xantusia riversiana,Reptile,Alia,2002,VU,NO,
Xantusia riversiana,Reptile,Alia,2003,VU,NO,
Xantusia riversiana,Reptile,Alia,2004,VU,NO,
Xantusia riversiana,Reptile,Alia,2005,VU,NO,
Xantusia riversiana,Reptile,Alia,2006,VU,NO,
Xantusia riversiana,Reptile,Alia,2007,LC,N,
Xantusia riversiana,Reptile,Alia,2008,LC,NO,
Xantusia riversiana,Reptile,Alia,2009,LC,NO,
Xantusia riversiana,Reptile,Alia,2010,LC,NO,
Xantusia riversiana,Reptile,Alia,2011,LC,NO,
Xantusia riversiana,Reptile,Alia,2012,LC,NO,
Xantusia riversiana,Reptile,Alia,2013,LC,NO,
Xantusia riversiana,Reptile,Alia,2014,LC,NO,
Xantusia riversiana,Reptile,Alia,2015,LC,NO,
Serranochromis meridianus,Fishes,Juliane,1998,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,1999,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2000,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2001,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2002,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2003,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2004,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2005,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2006,LR/cd,NO,
Serranochromis meridianus,Fishes,Juliane,2007,EN,G,
Serranochromis meridianus,Fishes,Juliane,2008,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2009,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2010,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2011,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2012,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2013,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2014,EN,NO,
Serranochromis meridianus,Fishes,Juliane,2015,EN,NO,
Serranochromis meridianus,Fishes,Sita,1998,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,1999,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2000,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2001,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2002,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2003,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2004,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2005,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2006,LR/cd,NO,
Serranochromis meridianus,Fishes,Sita,2007,EN,G,
Serranochromis meridianus,Fishes,Sita,2008,EN,NO,
Serranochromis meridianus,Fishes,Sita,2009,EN,NO,
Serranochromis meridianus,Fishes,Sita,2010,EN,NO,
Serranochromis meridianus,Fishes,Sita,2011,EN,NO,
Serranochromis meridianus,Fishes,Sita,2012,EN,NO,
Serranochromis meridianus,Fishes,Sita,2013,EN,NO,
Serranochromis meridianus,Fishes,Sita,2014,EN,NO,
Serranochromis meridianus,Fishes,Sita,2015,EN,NO,
Sphyrna mokarran,Fishes,Juliane,1998,NA,NA,
Sphyrna mokarran,Fishes,Juliane,1999,NA,NA,
Sphyrna mokarran,Fishes,Juliane,2000,DD,NA,
Sphyrna mokarran,Fishes,Juliane,2001,DD,NO,
Sphyrna mokarran,Fishes,Juliane,2002,DD,NO,
Sphyrna mokarran,Fishes,Juliane,2003,DD,NO,
Sphyrna mokarran,Fishes,Juliane,2004,DD,NO,
Sphyrna mokarran,Fishes,Juliane,2005,DD,NO,
Sphyrna mokarran,Fishes,Juliane,2006,DD,NO,
Sphyrna mokarran,Fishes,Juliane,2007,EN,NG,
Sphyrna mokarran,Fishes,Juliane,2008,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2009,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2010,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2011,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2012,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2013,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2014,EN,NO,
Sphyrna mokarran,Fishes,Juliane,2015,EN,NO,
Sphyrna mokarran,Fishes,Sita,1998,NA,NA,
Sphyrna mokarran,Fishes,Sita,1999,NA,NA,
Sphyrna mokarran,Fishes,Sita,2000,DD,NA,
Sphyrna mokarran,Fishes,Sita,2001,DD,NO,
Sphyrna mokarran,Fishes,Sita,2002,DD,NO,
Sphyrna mokarran,Fishes,Sita,2003,DD,NO,
Sphyrna mokarran,Fishes,Sita,2004,DD,NO,
Sphyrna mokarran,Fishes,Sita,2005,DD,NO,
Sphyrna mokarran,Fishes,Sita,2006,DD,NO,
Sphyrna mokarran,Fishes,Sita,2007,EN,NG,
Sphyrna mokarran,Fishes,Sita,2008,EN,NO,
Sphyrna mokarran,Fishes,Sita,2009,EN,NO,
Sphyrna mokarran,Fishes,Sita,2010,EN,NO,
Sphyrna mokarran,Fishes,Sita,2011,EN,NO,
Sphyrna mokarran,Fishes,Sita,2012,EN,NO,
Sphyrna mokarran,Fishes,Sita,2013,EN,NO,
Sphyrna mokarran,Fishes,Sita,2014,EN,NO,
Sphyrna mokarran,Fishes,Sita,2015,EN,NO,
Squatina aculeata,Fishes,Juliane,1998,NA,NA,
Squatina aculeata,Fishes,Juliane,1999,NA,NA,
Squatina aculeata,Fishes,Juliane,2000,NA,NA,
Squatina aculeata,Fishes,Juliane,2001,NA,NA,
Squatina aculeata,Fishes,Juliane,2002,NA,NA,
Squatina aculeata,Fishes,Juliane,2003,NA,NA,
Squatina aculeata,Fishes,Juliane,2004,NA,NA,
Squatina aculeata,Fishes,Juliane,2005,NA,NA,
Squatina aculeata,Fishes,Juliane,2006,EN,NA,
Squatina aculeata,Fishes,Juliane,2007,CR,NG,
Squatina aculeata,Fishes,Juliane,2008,CR,NO,
Squatina aculeata,Fishes,Juliane,2009,CR,NO,
Squatina aculeata,Fishes,Juliane,2010,CR,NO,
Squatina aculeata,Fishes,Juliane,2011,CR,NO,
Squatina aculeata,Fishes,Juliane,2012,CR,NO,
Squatina aculeata,Fishes,Juliane,2013,CR,NO,
Squatina aculeata,Fishes,Juliane,2014,CR,NO,
Squatina aculeata,Fishes,Juliane,2015,CR,NO,
Squatina aculeata,Fishes,Sita,1998,NA,NA,
Squatina aculeata,Fishes,Sita,1999,NA,NA,
Squatina aculeata,Fishes,Sita,2000,NA,NA,
Squatina aculeata,Fishes,Sita,2001,NA,NA,
Squatina aculeata,Fishes,Sita,2002,NA,NA,
Squatina aculeata,Fishes,Sita,2003,NA,NA,
Squatina aculeata,Fishes,Sita,2004,NA,NA,
Squatina aculeata,Fishes,Sita,2005,NA,NA,
Squatina aculeata,Fishes,Sita,2006,EN,NA,
Squatina aculeata,Fishes,Sita,2007,CR,NG,
Squatina aculeata,Fishes,Sita,2008,CR,NO,
Squatina aculeata,Fishes,Sita,2009,CR,NO,
Squatina aculeata,Fishes,Sita,2010,CR,NO,
Squatina aculeata,Fishes,Sita,2011,CR,NO,
Squatina aculeata,Fishes,Sita,2012,CR,NO,
Squatina aculeata,Fishes,Sita,2013,CR,NO,
Squatina aculeata,Fishes,Sita,2014,CR,NO,
Squatina aculeata,Fishes,Sita,2015,CR,NO,
Squatina guggenheim,Fishes,Juliane,1998,NA,NA,
Squatina guggenheim,Fishes,Juliane,1999,NA,NA,
Squatina guggenheim,Fishes,Juliane,2000,VU,NA,
Squatina guggenheim,Fishes,Juliane,2001,VU,NO,
Squatina guggenheim,Fishes,Juliane,2002,VU,NO,
Squatina guggenheim,Fishes,Juliane,2003,VU,NO,
Squatina guggenheim,Fishes,Juliane,2004,VU,NO,
Squatina guggenheim,Fishes,Juliane,2005,VU,NO,
Squatina guggenheim,Fishes,Juliane,2006,VU,NO,
Squatina guggenheim,Fishes,Juliane,2007,EN,NG,
Squatina guggenheim,Fishes,Juliane,2008,EN,NO,
Squatina guggenheim,Fishes,Juliane,2009,EN,NO,
Squatina guggenheim,Fishes,Juliane,2010,EN,NO,
Squatina guggenheim,Fishes,Juliane,2011,EN,NO,
Squatina guggenheim,Fishes,Juliane,2012,EN,NO,
Squatina guggenheim,Fishes,Juliane,2013,EN,NO,
Squatina guggenheim,Fishes,Juliane,2014,EN,NO,
Squatina guggenheim,Fishes,Juliane,2015,EN,NO,
Squatina guggenheim,Fishes,Sita,1998,NA,NA,
Squatina guggenheim,Fishes,Sita,1999,NA,NA,
Squatina guggenheim,Fishes,Sita,2000,VU,NA,
Squatina guggenheim,Fishes,Sita,2001,VU,NO,
Squatina guggenheim,Fishes,Sita,2002,VU,NO,
Squatina guggenheim,Fishes,Sita,2003,VU,NO,
Squatina guggenheim,Fishes,Sita,2004,VU,NO,
Squatina guggenheim,Fishes,Sita,2005,VU,NO,
Squatina guggenheim,Fishes,Sita,2006,VU,NO,
Squatina guggenheim,Fishes,Sita,2007,EN,NG,
Squatina guggenheim,Fishes,Sita,2008,EN,NO,
Squatina guggenheim,Fishes,Sita,2009,EN,NO,
Squatina guggenheim,Fishes,Sita,2010,EN,NO,
Squatina guggenheim,Fishes,Sita,2011,EN,NO,
Squatina guggenheim,Fishes,Sita,2012,EN,NO,
Squatina guggenheim,Fishes,Sita,2013,EN,NO,
Squatina guggenheim,Fishes,Sita,2014,EN,NO,
Squatina guggenheim,Fishes,Sita,2015,EN,NO,
Squatina oculata,Fishes,Juliane,1998,NA,NA,
Squatina oculata,Fishes,Juliane,1999,NA,NA,
Squatina oculata,Fishes,Juliane,2000,NA,NA,
Squatina oculata,Fishes,Juliane,2001,NA,NA,
Squatina oculata,Fishes,Juliane,2002,NA,NA,
Squatina oculata,Fishes,Juliane,2003,NA,NA,
Squatina oculata,Fishes,Juliane,2004,NA,NA,
Squatina oculata,Fishes,Juliane,2005,NA,NA,
Squatina oculata,Fishes,Juliane,2006,EN,NA,
Squatina oculata,Fishes,Juliane,2007,CR,NG,
Squatina oculata,Fishes,Juliane,2008,CR,NO,
Squatina oculata,Fishes,Juliane,2009,CR,NO,
Squatina oculata,Fishes,Juliane,2010,CR,NO,
Squatina oculata,Fishes,Juliane,2011,CR,NO,
Squatina oculata,Fishes,Juliane,2012,CR,NO,
Squatina oculata,Fishes,Juliane,2013,CR,NO,
Squatina oculata,Fishes,Juliane,2014,CR,NO,
Squatina oculata,Fishes,Juliane,2015,CR,NO,
Squatina oculata,Fishes,Sita,1998,NA,NA,
Squatina oculata,Fishes,Sita,1999,NA,NA,
Squatina oculata,Fishes,Sita,2000,NA,NA,
Squatina oculata,Fishes,Sita,2001,NA,NA,
Squatina oculata,Fishes,Sita,2002,NA,NA,
Squatina oculata,Fishes,Sita,2003,NA,NA,
Squatina oculata,Fishes,Sita,2004,NA,NA,
Squatina oculata,Fishes,Sita,2005,NA,NA,
Squatina oculata,Fishes,Sita,2006,EN,NA,
Squatina oculata,Fishes,Sita,2007,CR,NG,
Squatina oculata,Fishes,Sita,2008,CR,NO,
Squatina oculata,Fishes,Sita,2009,CR,NO,
Squatina oculata,Fishes,Sita,2010,CR,NO,
Squatina oculata,Fishes,Sita,2011,CR,NO,
Squatina oculata,Fishes,Sita,2012,CR,NO,
Squatina oculata,Fishes,Sita,2013,CR,NO,
Squatina oculata,Fishes,Sita,2014,CR,NO,
Squatina oculata,Fishes,Sita,2015,CR,NO,
Croilia mossambica,Fishes,Juliane,1998,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,1999,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2000,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2001,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2002,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2003,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2004,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2005,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2006,LR/nt,NO,
Croilia mossambica,Fishes,Juliane,2007,LC,NG,
Croilia mossambica,Fishes,Juliane,2008,LC,NO,
Croilia mossambica,Fishes,Juliane,2009,LC,NO,
Croilia mossambica,Fishes,Juliane,2010,LC,NO,
Croilia mossambica,Fishes,Juliane,2011,LC,NO,
Croilia mossambica,Fishes,Juliane,2012,LC,NO,
Croilia mossambica,Fishes,Juliane,2013,LC,NO,
Croilia mossambica,Fishes,Juliane,2014,LC,NO,
Croilia mossambica,Fishes,Juliane,2015,LC,NO,
Croilia mossambica,Fishes,Sita,1998,LR/nt,NO,
Croilia mossambica,Fishes,Sita,1999,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2000,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2001,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2002,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2003,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2004,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2005,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2006,LR/nt,NO,
Croilia mossambica,Fishes,Sita,2007,LC,NG,
Croilia mossambica,Fishes,Sita,2008,LC,NO,
Croilia mossambica,Fishes,Sita,2009,LC,NO,
Croilia mossambica,Fishes,Sita,2010,LC,NO,
Croilia mossambica,Fishes,Sita,2011,LC,NO,
Croilia mossambica,Fishes,Sita,2012,LC,NO,
Croilia mossambica,Fishes,Sita,2013,LC,NO,
Croilia mossambica,Fishes,Sita,2014,LC,NO,
Croilia mossambica,Fishes,Sita,2015,LC,NO,
Barbus andrewi,Fishes,Juliane,1998,VU,NO,
Barbus andrewi,Fishes,Juliane,1999,VU,NO,
Barbus andrewi,Fishes,Juliane,2000,VU,NO,
Barbus andrewi,Fishes,Juliane,2001,VU,NO,
Barbus andrewi,Fishes,Juliane,2002,VU,NO,
Barbus andrewi,Fishes,Juliane,2003,VU,NO,
Barbus andrewi,Fishes,Juliane,2004,VU,NO,
Barbus andrewi,Fishes,Juliane,2005,VU,NO,
Barbus andrewi,Fishes,Juliane,2006,VU,NO,
Barbus andrewi,Fishes,Juliane,2007,EN,NG,
Barbus andrewi,Fishes,Juliane,2008,EN,NO,
Barbus andrewi,Fishes,Juliane,2009,EN,NO,
Barbus andrewi,Fishes,Juliane,2010,EN,NO,
Barbus andrewi,Fishes,Juliane,2011,EN,NO,
Barbus andrewi,Fishes,Juliane,2012,EN,NO,
Barbus andrewi,Fishes,Juliane,2013,EN,NO,
Barbus andrewi,Fishes,Juliane,2014,EN,NO,
Barbus andrewi,Fishes,Juliane,2015,EN,NO,
Barbus andrewi,Fishes,Sita,1998,VU,NO,
Barbus andrewi,Fishes,Sita,1999,VU,NO,
Barbus andrewi,Fishes,Sita,2000,VU,NO,
Barbus andrewi,Fishes,Sita,2001,VU,NO,
Barbus andrewi,Fishes,Sita,2002,VU,NO,
Barbus andrewi,Fishes,Sita,2003,VU,NO,
Barbus andrewi,Fishes,Sita,2004,VU,NO,
Barbus andrewi,Fishes,Sita,2005,VU,NO,
Barbus andrewi,Fishes,Sita,2006,VU,NO,
Barbus andrewi,Fishes,Sita,2007,EN,NG,
Barbus andrewi,Fishes,Sita,2008,EN,NO,
Barbus andrewi,Fishes,Sita,2009,EN,NO,
Barbus andrewi,Fishes,Sita,2010,EN,NO,
Barbus andrewi,Fishes,Sita,2011,EN,NO,
Barbus andrewi,Fishes,Sita,2012,EN,NO,
Barbus andrewi,Fishes,Sita,2013,EN,NO,
Barbus andrewi,Fishes,Sita,2014,EN,NO,
Barbus andrewi,Fishes,Sita,2015,EN,NO,
Barbus brevipinnis,Fishes,Juliane,1998,VU,NO,
Barbus brevipinnis,Fishes,Juliane,1999,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2000,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2001,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2002,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2003,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2004,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2005,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2006,VU,NO,
Barbus brevipinnis,Fishes,Juliane,2007,NT,NG,
Barbus brevipinnis,Fishes,Juliane,2008,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2009,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2010,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2011,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2012,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2013,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2014,NT,NO,
Barbus brevipinnis,Fishes,Juliane,2015,NT,NO,
Barbus brevipinnis,Fishes,Sita,1998,VU,NO,
Barbus brevipinnis,Fishes,Sita,1999,VU,NO,
Barbus brevipinnis,Fishes,Sita,2000,VU,NO,
Barbus brevipinnis,Fishes,Sita,2001,VU,NO,
Barbus brevipinnis,Fishes,Sita,2002,VU,NO,
Barbus brevipinnis,Fishes,Sita,2003,VU,NO,
Barbus brevipinnis,Fishes,Sita,2004,VU,NO,
Barbus brevipinnis,Fishes,Sita,2005,VU,NO,
Barbus brevipinnis,Fishes,Sita,2006,VU,NO,
Barbus brevipinnis,Fishes,Sita,2007,NT,NG,
Barbus brevipinnis,Fishes,Sita,2008,NT,NO,
Barbus brevipinnis,Fishes,Sita,2009,NT,NO,
Barbus brevipinnis,Fishes,Sita,2010,NT,NO,
Barbus brevipinnis,Fishes,Sita,2011,NT,NO,
Barbus brevipinnis,Fishes,Sita,2012,NT,NO,
Barbus brevipinnis,Fishes,Sita,2013,NT,NO,
Barbus brevipinnis,Fishes,Sita,2014,NT,NO,
Barbus brevipinnis,Fishes,Sita,2015,NT,NO,
Barbus calidus,Fishes,Juliane,1998,EN,NO,
Barbus calidus,Fishes,Juliane,1999,EN,NO,
Barbus calidus,Fishes,Juliane,2000,EN,NO,
Barbus calidus,Fishes,Juliane,2001,EN,NO,
Barbus calidus,Fishes,Juliane,2002,EN,NO,
Barbus calidus,Fishes,Juliane,2003,EN,NO,
Barbus calidus,Fishes,Juliane,2004,EN,NO,
Barbus calidus,Fishes,Juliane,2005,EN,NO,
Barbus calidus,Fishes,Juliane,2006,EN,NO,
Barbus calidus,Fishes,Juliane,2007,VU,NG,
Barbus calidus,Fishes,Juliane,2008,VU,NO,
Barbus calidus,Fishes,Juliane,2009,VU,NO,
Barbus calidus,Fishes,Juliane,2010,VU,NO,
Barbus calidus,Fishes,Juliane,2011,VU,NO,
Barbus calidus,Fishes,Juliane,2012,VU,NO,
Barbus calidus,Fishes,Juliane,2013,VU,NO,
Barbus calidus,Fishes,Juliane,2014,VU,NO,
Barbus calidus,Fishes,Juliane,2015,VU,NO,
Barbus calidus,Fishes,Sita,1998,EN,NO,
Barbus calidus,Fishes,Sita,1999,EN,NO,
Barbus calidus,Fishes,Sita,2000,EN,NO,
Barbus calidus,Fishes,Sita,2001,EN,NO,
Barbus calidus,Fishes,Sita,2002,EN,NO,
Barbus calidus,Fishes,Sita,2003,EN,NO,
Barbus calidus,Fishes,Sita,2004,EN,NO,
Barbus calidus,Fishes,Sita,2005,EN,NO,
Barbus calidus,Fishes,Sita,2006,EN,NO,
Barbus calidus,Fishes,Sita,2007,VU,NG,
Barbus calidus,Fishes,Sita,2008,VU,NO,
Barbus calidus,Fishes,Sita,2009,VU,NO,
Barbus calidus,Fishes,Sita,2010,VU,NO,
Barbus calidus,Fishes,Sita,2011,VU,NO,
Barbus calidus,Fishes,Sita,2012,VU,NO,
Barbus calidus,Fishes,Sita,2013,VU,NO,
Barbus calidus,Fishes,Sita,2014,VU,NO,
Barbus calidus,Fishes,Sita,2015,VU,NO,
Barbus hospes,Fishes,Juliane,1998,LR/nt,NO,
Barbus hospes,Fishes,Juliane,1999,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2000,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2001,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2002,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2003,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2004,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2005,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2006,LR/nt,NO,
Barbus hospes,Fishes,Juliane,2007,LC,NG,
Barbus hospes,Fishes,Juliane,2008,LC,NO,
Barbus hospes,Fishes,Juliane,2009,LC,NO,
Barbus hospes,Fishes,Juliane,2010,LC,NO,
Barbus hospes,Fishes,Juliane,2011,LC,NO,
Barbus hospes,Fishes,Juliane,2012,LC,NO,
Barbus hospes,Fishes,Juliane,2013,LC,NO,
Barbus hospes,Fishes,Juliane,2014,LC,NO,
Barbus hospes,Fishes,Juliane,2015,LC,NO,
Barbus hospes,Fishes,Sita,1998,LR/nt,NO,
Barbus hospes,Fishes,Sita,1999,LR/nt,NO,
Barbus hospes,Fishes,Sita,2000,LR/nt,NO,
Barbus hospes,Fishes,Sita,2001,LR/nt,NO,
Barbus hospes,Fishes,Sita,2002,LR/nt,NO,
Barbus hospes,Fishes,Sita,2003,LR/nt,NO,
Barbus hospes,Fishes,Sita,2004,LR/nt,NO,
Barbus hospes,Fishes,Sita,2005,LR/nt,NO,
Barbus hospes,Fishes,Sita,2006,LR/nt,NO,
Barbus hospes,Fishes,Sita,2007,LC,NG,
Barbus hospes,Fishes,Sita,2008,LC,NO,
Barbus hospes,Fishes,Sita,2009,LC,NO,
Barbus hospes,Fishes,Sita,2010,LC,NO,
Barbus hospes,Fishes,Sita,2011,LC,NO,
Barbus hospes,Fishes,Sita,2012,LC,NO,
Barbus hospes,Fishes,Sita,2013,LC,NO,
Barbus hospes,Fishes,Sita,2014,LC,NO,
Barbus hospes,Fishes,Sita,2015,LC,NO,
Barbus treurensis,Fishes,Juliane,1998,LR/cd,NO,
Barbus treurensis,Fishes,Juliane,1999,LR/cd,NO,
